# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 120.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   2.5146877631   2.5143358608   1.60996  4.01813    0.8885   1.0152   1.0144   1.0508   1.0773   1.1025   1.1506   1.1715   1.1835   1.1841   1.1861   1.1987
   2.5299705970   2.5296095863   1.62101  4.01975    0.8618   0.9937   0.9928   1.0312   1.0583   1.0843   1.1342   1.1557   1.1682   1.1691   1.1712   1.1839
   2.5452534310   2.5448831253   1.63201  4.02136    0.8352   0.9722   0.9713   1.0116   1.0394   1.0662   1.1178   1.1398   1.1528   1.1540   1.1562   1.1691
   2.5605362649   2.5601565198   1.64295  4.02295    0.8088   0.9509   0.9499   0.9921   1.0205   1.0481   1.1014   1.1240   1.1375   1.1390   1.1413   1.1542
   2.5758190989   2.5754296571   1.65384  4.02451    0.7825   0.9297   0.9287   0.9726   1.0016   1.0300   1.0850   1.1082   1.1221   1.1239   1.1263   1.1393
   2.5911019328   2.5907024137   1.66468  4.02604    0.7563   0.9085   0.9074   0.9531   0.9826   1.0118   1.0684   1.0921   1.1065   1.1087   1.1111   1.1242
   2.6063847668   2.6059751944   1.67544  4.02756    0.7303   0.8876   0.8864   0.9337   0.9638   0.9938   1.0520   1.0762   1.0910   1.0935   1.0960   1.1092
   2.6216676007   2.6212481884   1.68614  4.02909    0.7046   0.8669   0.8656   0.9146   0.9453   0.9760   1.0359   1.0606   1.0759   1.0787   1.0812   1.0946
   2.6369504347   2.6365210317   1.69681  4.03064    0.6789   0.8463   0.8450   0.8956   0.9269   0.9583   1.0199   1.0452   1.0609   1.0640   1.0666   1.0801
   2.6522332686   2.6517937262   1.70742  4.03217    0.6534   0.8259   0.8245   0.8768   0.9086   0.9407   1.0039   1.0297   1.0459   1.0493   1.0520   1.0656
   2.6675161025   2.6670662252   1.71797  4.03369    0.6280   0.8056   0.8042   0.8580   0.8903   0.9231   0.9880   1.0143   1.0309   1.0346   1.0374   1.0511
   2.6827989365   2.6823383740   1.72846  4.03518    0.6028   0.7854   0.7840   0.8393   0.8720   0.9056   0.9721   0.9988   1.0159   1.0199   1.0228   1.0365
   2.6980817704   2.6976104843   1.73893  4.03667    0.5777   0.7653   0.7638   0.8206   0.8539   0.8881   0.9562   0.9834   1.0009   1.0052   1.0082   1.0220
   2.7133646044   2.7128824039   1.74936  4.03816    0.5526   0.7453   0.7438   0.8020   0.8357   0.8707   0.9403   0.9680   0.9860   0.9906   0.9936   1.0076
   2.7286474383   2.7281540777   1.75977  4.03964    0.5277   0.7254   0.7239   0.7835   0.8177   0.8533   0.9245   0.9527   0.9711   0.9759   0.9790   0.9931
   2.7439302723   2.7434254904   1.77013  4.04111    0.5028   0.7056   0.7040   0.7650   0.7996   0.8359   0.9087   0.9373   0.9561   0.9613   0.9644   0.9786
   2.7592131062   2.7586967272   1.78047  4.04257    0.4781   0.6858   0.6842   0.7466   0.7816   0.8185   0.8928   0.9218   0.9411   0.9466   0.9498   0.9641
   2.7744959401   2.7739678004   1.79077  4.04402    0.4534   0.6662   0.6645   0.7282   0.7636   0.8011   0.8769   0.9064   0.9261   0.9319   0.9352   0.9495
   2.7897787741   2.7892386783   1.80104  4.04546    0.4289   0.6466   0.6449   0.7098   0.7456   0.7838   0.8611   0.8909   0.9111   0.9172   0.9205   0.9350
   2.8050616080   2.8045090670   1.81122  4.04687    0.4045   0.6271   0.6254   0.6915   0.7277   0.7664   0.8451   0.8755   0.8961   0.9024   0.9058   0.9203
   2.8203444420   2.8197784474   1.82130  4.04823    0.3804   0.6077   0.6059   0.6732   0.7097   0.7490   0.8291   0.8598   0.8809   0.8874   0.8909   0.9055
   2.8356272759   2.8350474651   1.83133  4.04957    0.3564   0.5883   0.5865   0.6550   0.6918   0.7316   0.8132   0.8443   0.8657   0.8725   0.8760   0.8908
   2.8509101099   2.8503164035   1.84133  4.05090    0.3325   0.5690   0.5671   0.6367   0.6739   0.7143   0.7972   0.8287   0.8505   0.8575   0.8612   0.8760
   2.8661929438   2.8655853492   1.85129  4.05222    0.3087   0.5498   0.5478   0.6186   0.6561   0.6970   0.7812   0.8132   0.8353   0.8426   0.8463   0.8612
   2.8814757777   2.8808541148   1.86122  4.05353    0.2850   0.5306   0.5286   0.6004   0.6382   0.6797   0.7653   0.7976   0.8201   0.8277   0.8314   0.8464
   2.8967586117   2.8961223849   1.87112  4.05482    0.2613   0.5115   0.5094   0.5823   0.6205   0.6624   0.7494   0.7821   0.8049   0.8127   0.8165   0.8316
   2.9120414456   2.9113902622   1.88098  4.05611    0.2377   0.4924   0.4903   0.5643   0.6027   0.6451   0.7335   0.7666   0.7897   0.7978   0.8016   0.8169
   2.9273242796   2.9266579763   1.89082  4.05739    0.2143   0.4734   0.4713   0.5463   0.5850   0.6279   0.7176   0.7511   0.7745   0.7828   0.7868   0.8021
   2.9426071135   2.9419255593   1.90062  4.05866    0.1909   0.4544   0.4523   0.5283   0.5673   0.6107   0.7017   0.7355   0.7593   0.7679   0.7719   0.7873
   2.9578899475   2.9571929135   1.91039  4.05992    0.1676   0.4356   0.4334   0.5104   0.5497   0.5936   0.6858   0.7200   0.7442   0.7529   0.7570   0.7725
   2.9731727814   2.9724598189   1.92013  4.06117    0.1444   0.4167   0.4145   0.4924   0.5321   0.5764   0.6700   0.7045   0.7290   0.7379   0.7421   0.7576
   2.9884556154   2.9877263184   1.92984  4.06241    0.1212   0.3979   0.3957   0.4746   0.5145   0.5593   0.6541   0.6890   0.7138   0.7229   0.7272   0.7428
   3.0037384493   3.0029930531   1.93950  4.06365    0.0982   0.3792   0.3770   0.4568   0.4970   0.5423   0.6383   0.6735   0.6986   0.7080   0.7123   0.7280
   3.0190212832   3.0182599911   1.94906  4.06488    0.0755   0.3608   0.3586   0.4393   0.4797   0.5255   0.6228   0.6583   0.6838   0.6934   0.6978   0.7135
   3.0343041172   3.0335263359   1.95859  4.06611    0.0529   0.3424   0.3402   0.4218   0.4625   0.5088   0.6073   0.6431   0.6689   0.6788   0.6832   0.6990
   3.0495869511   3.0487923955   1.96810  4.06733    0.0303   0.3241   0.3218   0.4044   0.4453   0.4920   0.5917   0.6279   0.6541   0.6641   0.6686   0.6846
   3.0648697851   3.0640583025   1.97759  4.06855    0.0078   0.3059   0.3035   0.3870   0.4282   0.4753   0.5763   0.6128   0.6392   0.6495   0.6540   0.6701
   3.0801526190   3.0793239423   1.98705  4.06975   -0.0146   0.2876   0.2852   0.3696   0.4110   0.4586   0.5608   0.5977   0.6244   0.6349   0.6395   0.6556
   3.0954354530   3.0945892202   1.99648  4.07095   -0.0370   0.2694   0.2670   0.3522   0.3939   0.4420   0.5453   0.5825   0.6095   0.6203   0.6249   0.6411
   3.1107182869   3.1098542002   2.00589  4.07214   -0.0593   0.2513   0.2488   0.3349   0.3769   0.4253   0.5298   0.5673   0.5946   0.6056   0.6103   0.6266
   3.1260011208   3.1251188729   2.01527  4.07331   -0.0815   0.2332   0.2307   0.3176   0.3598   0.4086   0.5143   0.5521   0.5797   0.5909   0.5956   0.6120
   3.1412839548   3.1403831085   2.02463  4.07448   -0.1036   0.2151   0.2126   0.3003   0.3427   0.3920   0.4987   0.5369   0.5648   0.5762   0.5810   0.5974
   3.1565667887   3.1556469393   2.03396  4.07563   -0.1257   0.1970   0.1945   0.2830   0.3257   0.3754   0.4832   0.5217   0.5498   0.5614   0.5663   0.5828
   3.1718496227   3.1709107468   2.04328  4.07678   -0.1478   0.1790   0.1765   0.2658   0.3087   0.3587   0.4677   0.5065   0.5349   0.5467   0.5516   0.5682
   3.1871324566   3.1861743203   2.05257  4.07792   -0.1698   0.1610   0.1585   0.2485   0.2917   0.3421   0.4521   0.4913   0.5199   0.5319   0.5368   0.5535
   3.2024152906   3.2014372375   2.06185  4.07904   -0.1917   0.1430   0.1404   0.2312   0.2747   0.3254   0.4365   0.4760   0.5049   0.5171   0.5221   0.5388
   3.2176981245   3.2166998737   2.07110  4.08016   -0.2136   0.1250   0.1225   0.2140   0.2576   0.3088   0.4210   0.4607   0.4899   0.5022   0.5073   0.5241
   3.2329809585   3.2319622329   2.08032  4.08127   -0.2353   0.1071   0.1045   0.1968   0.2407   0.2922   0.4054   0.4454   0.4748   0.4874   0.4925   0.5093
   3.2482637924   3.2472240967   2.08953  4.08236   -0.2571   0.0891   0.0865   0.1795   0.2236   0.2755   0.3898   0.4301   0.4597   0.4725   0.4776   0.4945
   3.2635466263   3.2624857698   2.09872  4.08345   -0.2788   0.0712   0.0685   0.1623   0.2066   0.2588   0.3741   0.4147   0.4446   0.4575   0.4628   0.4797
   3.2788294603   3.2777472359   2.10790  4.08452   -0.3004   0.0532   0.0506   0.1450   0.1896   0.2422   0.3585   0.3993   0.4295   0.4426   0.4478   0.4648
   3.2941122942   3.2930080693   2.11706  4.08559   -0.3220   0.0353   0.0326   0.1278   0.1725   0.2255   0.3428   0.3839   0.4143   0.4275   0.4329   0.4499
   3.3093951282   3.3082685199   2.12620  4.08665   -0.3436   0.0174   0.0146   0.1105   0.1555   0.2088   0.3271   0.3685   0.3991   0.4125   0.4179   0.4350
   3.3246779621   3.3235285939   2.13532  4.08769   -0.3651  -0.0006  -0.0033   0.0933   0.1384   0.1920   0.3113   0.3530   0.3839   0.3974   0.4028   0.4200
   3.3399607961   3.3387883214   2.14443  4.08872   -0.3865  -0.0185  -0.0213   0.0760   0.1213   0.1753   0.2955   0.3374   0.3686   0.3823   0.3877   0.4050
   3.3552436300   3.3540476851   2.15352  4.08975   -0.4079  -0.0364  -0.0392   0.0587   0.1042   0.1585   0.2797   0.3219   0.3532   0.3671   0.3726   0.3899
   3.3705264639   3.3693065149   2.16260  4.09076   -0.4293  -0.0544  -0.0572   0.0414   0.0871   0.1418   0.2639   0.3063   0.3379   0.3519   0.3575   0.3748
   3.3858092979   3.3845650776   2.17166  4.09176   -0.4506  -0.0723  -0.0752   0.0241   0.0700   0.1250   0.2480   0.2907   0.3225   0.3367   0.3423   0.3596
   3.4010921318   3.3998233419   2.18071  4.09276   -0.4719  -0.0903  -0.0932   0.0068   0.0528   0.1081   0.2321   0.2750   0.3070   0.3214   0.3270   0.3444
   3.4163749658   3.4150809738   2.18975  4.09374   -0.4932  -0.1082  -0.1112  -0.0105   0.0356   0.0913   0.2162   0.2593   0.2916   0.3061   0.3117   0.3292
   3.4316577997   3.4303379456   2.19877  4.09471   -0.5144  -0.1262  -0.1292  -0.0279   0.0184   0.0744   0.2002   0.2435   0.2760   0.2906   0.2963   0.3139
   3.4469406337   3.4455948445   2.20778  4.09566   -0.5356  -0.1442  -0.1472  -0.0453   0.0012   0.0575   0.1842   0.2277   0.2604   0.2752   0.2809   0.2985
   3.4622234676   3.4608511822   2.21678  4.09661   -0.5568  -0.1622  -0.1653  -0.0627  -0.0160   0.0405   0.1681   0.2118   0.2447   0.2597   0.2654   0.2831
   3.4775063016   3.4761068602   2.22576  4.09755   -0.5780  -0.1803  -0.1833  -0.0802  -0.0333   0.0236   0.1519   0.1959   0.2290   0.2441   0.2499   0.2676
   3.4927891355   3.4913621034   2.23474  4.09847   -0.5991  -0.1983  -0.2014  -0.0977  -0.0506   0.0065   0.1358   0.1799   0.2133   0.2285   0.2343   0.2520
   3.5080719694   3.5066180049   2.24361  4.09937   -0.6200  -0.2162  -0.2193  -0.1150  -0.0678  -0.0103   0.1197   0.1641   0.1976   0.2130   0.2188   0.2366
   3.5233548034   3.5218740929   2.25239  4.10024   -0.6406  -0.2340  -0.2371  -0.1322  -0.0849  -0.0271   0.1037   0.1483   0.1820   0.1975   0.2034   0.2212
   3.5386376373   3.5371294575   2.26115  4.10110   -0.6613  -0.2518  -0.2550  -0.1495  -0.1020  -0.0440   0.0876   0.1324   0.1663   0.1819   0.1878   0.2057
   3.5539204713   3.5523841952   2.26991  4.10195   -0.6819  -0.2697  -0.2729  -0.1668  -0.1192  -0.0609   0.0714   0.1164   0.1505   0.1663   0.1722   0.1901
   3.5692033052   3.5676388441   2.27866  4.10278   -0.7026  -0.2876  -0.2908  -0.1842  -0.1364  -0.0778   0.0552   0.1004   0.1347   0.1505   0.1565   0.1745
   3.5844861392   3.5828927183   2.28739  4.10360   -0.7232  -0.3055  -0.3087  -0.2016  -0.1536  -0.0948   0.0390   0.0843   0.1188   0.1348   0.1408   0.1588
   3.5997689731   3.5981460105   2.29612  4.10441   -0.7438  -0.3235  -0.3267  -0.2190  -0.1709  -0.1119   0.0226   0.0682   0.1028   0.1189   0.1250   0.1430
   3.6150518070   3.6133989058   2.30484  4.10521   -0.7644  -0.3415  -0.3447  -0.2365  -0.1882  -0.1289   0.0062   0.0519   0.0868   0.1030   0.1091   0.1271
   3.6303346410   3.6286512169   2.31356  4.10599   -0.7850  -0.3595  -0.3627  -0.2540  -0.2056  -0.1461  -0.0102   0.0356   0.0706   0.0870   0.0931   0.1112
   3.6456174749   3.6439030602   2.32227  4.10675   -0.8056  -0.3776  -0.3809  -0.2716  -0.2231  -0.1633  -0.0268   0.0193   0.0544   0.0709   0.0770   0.0951
   3.6609003089   3.6591544666   2.33097  4.10751   -0.8262  -0.3957  -0.3990  -0.2893  -0.2406  -0.1806  -0.0434   0.0028   0.0381   0.0547   0.0608   0.0790
   3.6761831428   3.6744054079   2.33966  4.10825   -0.8468  -0.4139  -0.4172  -0.3070  -0.2582  -0.1980  -0.0601  -0.0137   0.0217   0.0384   0.0446   0.0628
   3.6914659768   3.6896555658   2.34835  4.10898   -0.8674  -0.4322  -0.4355  -0.3248  -0.2758  -0.2154  -0.0769  -0.0304   0.0053   0.0221   0.0283   0.0465
   3.7067488107   3.7049047692   2.35704  4.10969   -0.8880  -0.4505  -0.4538  -0.3426  -0.2935  -0.2329  -0.0938  -0.0471  -0.0113   0.0056   0.0118   0.0301
   3.7220316447   3.7201533303   2.36573  4.11038   -0.9086  -0.4689  -0.4722  -0.3605  -0.3113  -0.2505  -0.1108  -0.0639  -0.0280  -0.0110  -0.0047   0.0136
   3.7373144786   3.7354016288   2.37441  4.11106   -0.9293  -0.4873  -0.4907  -0.3785  -0.3292  -0.2682  -0.1279  -0.0809  -0.0449  -0.0277  -0.0214  -0.0031
   3.7525973125   3.7506494832   2.38308  4.11172   -0.9500  -0.5059  -0.5092  -0.3966  -0.3472  -0.2859  -0.1451  -0.0979  -0.0618  -0.0446  -0.0382  -0.0198
   3.7678801465   3.7658965736   2.39176  4.11236   -0.9707  -0.5244  -0.5278  -0.4148  -0.3652  -0.3038  -0.1624  -0.1151  -0.0788  -0.0615  -0.0551  -0.0367
   3.7831629804   3.7811426092   2.40043  4.11300   -0.9914  -0.5431  -0.5465  -0.4330  -0.3833  -0.3217  -0.1798  -0.1324  -0.0959  -0.0785  -0.0721  -0.0536
   3.7984458144   3.7963880616   2.40911  4.11361   -1.0122  -0.5619  -0.5653  -0.4513  -0.4016  -0.3398  -0.1973  -0.1497  -0.1132  -0.0957  -0.0892  -0.0708
   3.8137286483   3.8116329869   2.41778  4.11420   -1.0329  -0.5807  -0.5842  -0.4698  -0.4199  -0.3579  -0.2150  -0.1673  -0.1306  -0.1130  -0.1065  -0.0880
   3.8290114823   3.8268769471   2.42645  4.11477   -1.0538  -0.5997  -0.6031  -0.4883  -0.4384  -0.3762  -0.2328  -0.1849  -0.1481  -0.1305  -0.1240  -0.1054
   3.8442943162   3.8421200800   2.43512  4.11533   -1.0746  -0.6187  -0.6222  -0.5070  -0.4569  -0.3946  -0.2507  -0.2027  -0.1658  -0.1481  -0.1416  -0.1230
   3.8595771501   3.8573626780   2.44380  4.11587   -1.0956  -0.6378  -0.6413  -0.5257  -0.4756  -0.4131  -0.2687  -0.2207  -0.1836  -0.1658  -0.1593  -0.1407
   3.8748599841   3.8726047049   2.45248  4.11638   -1.1165  -0.6571  -0.6606  -0.5446  -0.4943  -0.4317  -0.2869  -0.2387  -0.2015  -0.1837  -0.1771  -0.1585
   3.8901428180   3.8878457669   2.46115  4.11688   -1.1375  -0.6764  -0.6799  -0.5636  -0.5133  -0.4505  -0.3052  -0.2570  -0.2197  -0.2018  -0.1952  -0.1765
   3.9054256520   3.9030856776   2.46984  4.11735   -1.1586  -0.6959  -0.6994  -0.5827  -0.5323  -0.4694  -0.3238  -0.2754  -0.2380  -0.2200  -0.2134  -0.1947
   3.9207084859   3.9183248733   2.47852  4.11780   -1.1797  -0.7155  -0.7190  -0.6019  -0.5515  -0.4885  -0.3424  -0.2940  -0.2565  -0.2384  -0.2318  -0.2131
   3.9359913199   3.9335633167   2.48722  4.11823   -1.2009  -0.7352  -0.7388  -0.6213  -0.5708  -0.5076  -0.3612  -0.3127  -0.2751  -0.2570  -0.2503  -0.2316
   3.9512741538   3.9488007209   2.49592  4.11865   -1.2222  -0.7550  -0.7586  -0.6408  -0.5902  -0.5270  -0.3802  -0.3316  -0.2939  -0.2757  -0.2691  -0.2503
   3.9665569878   3.9640374440   2.50462  4.11903   -1.2435  -0.7750  -0.7786  -0.6605  -0.6098  -0.5465  -0.3994  -0.3507  -0.3129  -0.2947  -0.2880  -0.2693
   3.9818398217   3.9792731167   2.51333  4.11938   -1.2649  -0.7952  -0.7988  -0.6803  -0.6296  -0.5662  -0.4188  -0.3700  -0.3322  -0.3139  -0.3072  -0.2884
   3.9971226556   3.9945072768   2.52205  4.11971   -1.2864  -0.8154  -0.8191  -0.7003  -0.6496  -0.5861  -0.4383  -0.3895  -0.3516  -0.3333  -0.3266  -0.3078
   4.0124054896   4.0098134225   2.53065  4.12002   -1.3077  -0.8356  -0.8392  -0.7202  -0.6694  -0.6058  -0.4578  -0.4089  -0.3709  -0.3526  -0.3458  -0.3271
   4.0276883235   4.0251373359   2.53924  4.12029   -1.3290  -0.8558  -0.8595  -0.7402  -0.6894  -0.6257  -0.4775  -0.4286  -0.3905  -0.3721  -0.3654  -0.3466
   4.0429711575   4.0404634895   2.54783  4.12053   -1.3504  -0.8762  -0.8799  -0.7603  -0.7095  -0.6458  -0.4973  -0.4484  -0.4103  -0.3919  -0.3851  -0.3663
   4.0582539914   4.0557918504   2.55644  4.12075   -1.3718  -0.8968  -0.9005  -0.7807  -0.7298  -0.6661  -0.5174  -0.4684  -0.4302  -0.4118  -0.4050  -0.3862
   4.0735368254   4.0711219721   2.56505  4.12094   -1.3934  -0.9175  -0.9212  -0.8012  -0.7503  -0.6865  -0.5377  -0.4887  -0.4505  -0.4320  -0.4252  -0.4064
   4.0888196593   4.0864539260   2.57367  4.12110   -1.4151  -0.9385  -0.9422  -0.8219  -0.7710  -0.7072  -0.5582  -0.5092  -0.4709  -0.4525  -0.4457  -0.4269
   4.1041024932   4.1017877421   2.58231  4.12122   -1.4369  -0.9596  -0.9633  -0.8429  -0.7920  -0.7282  -0.5791  -0.5300  -0.4917  -0.4732  -0.4665  -0.4476
   4.1193853272   4.1171242446   2.59095  4.12131   -1.4588  -0.9810  -0.9847  -0.8640  -0.8132  -0.7494  -0.6001  -0.5511  -0.5128  -0.4943  -0.4875  -0.4686
   4.1346681611   4.1324628699   2.59961  4.12137   -1.4808  -1.0025  -1.0062  -0.8854  -0.8345  -0.7708  -0.6215  -0.5724  -0.5341  -0.5156  -0.5088  -0.4899
   4.1499509951   4.1478035228   2.60828  4.12139   -1.5030  -1.0242  -1.0280  -0.9070  -0.8562  -0.7924  -0.6431  -0.5941  -0.5557  -0.5372  -0.5304  -0.5116
   4.1652338290   4.1631469218   2.61696  4.12137   -1.5253  -1.0462  -1.0500  -0.9288  -0.8781  -0.8144  -0.6650  -0.6160  -0.5776  -0.5592  -0.5524  -0.5335
   4.1805166630   4.1784922636   2.62566  4.12131   -1.5477  -1.0685  -1.0722  -0.9510  -0.9003  -0.8366  -0.6873  -0.6383  -0.5999  -0.5815  -0.5747  -0.5558
   4.1957994969   4.1938404191   2.63437  4.12121   -1.5703  -1.0909  -1.0947  -0.9733  -0.9227  -0.8591  -0.7099  -0.6610  -0.6225  -0.6041  -0.5973  -0.5785
   4.2110823308   4.2091908966   2.64310  4.12106   -1.5930  -1.1137  -1.1174  -0.9960  -0.9455  -0.8819  -0.7328  -0.6839  -0.6455  -0.6271  -0.6203  -0.6015
   4.2263651648   4.2245441524   2.65184  4.12087   -1.6159  -1.1367  -1.1405  -1.0190  -0.9685  -0.9051  -0.7560  -0.7072  -0.6688  -0.6505  -0.6437  -0.6249
   4.2416479987   4.2399002324   2.66059  4.12063   -1.6389  -1.1600  -1.1638  -1.0422  -0.9919  -0.9286  -0.7797  -0.7310  -0.6926  -0.6743  -0.6675  -0.6487
   4.2569308327   4.2552587730   2.66937  4.12034   -1.6622  -1.1836  -1.1874  -1.0659  -1.0156  -0.9525  -0.8038  -0.7552  -0.7168  -0.6986  -0.6918  -0.6730
   4.2722136666   4.2706205125   2.67816  4.12000   -1.6856  -1.2075  -1.2113  -1.0898  -1.0397  -0.9767  -0.8282  -0.7797  -0.7414  -0.7232  -0.7165  -0.6977
   4.2874965006   4.2859851025   2.68697  4.11959   -1.7092  -1.2318  -1.2357  -1.1141  -1.0642  -1.0013  -0.8532  -0.8048  -0.7665  -0.7484  -0.7417  -0.7230
   4.3027793345   4.3013528941   2.69581  4.11913   -1.7330  -1.2565  -1.2603  -1.1388  -1.0890  -1.0264  -0.8786  -0.8303  -0.7921  -0.7741  -0.7674  -0.7487
   4.3180621685   4.3167237362   2.70466  4.11861   -1.7570  -1.2815  -1.2853  -1.1640  -1.1143  -1.0519  -0.9045  -0.8564  -0.8183  -0.8003  -0.7936  -0.7750
   4.3333450024   4.3320981646   2.71354  4.11802   -1.7813  -1.3069  -1.3107  -1.1894  -1.1400  -1.0778  -0.9308  -0.8829  -0.8449  -0.8271  -0.8203  -0.8017
   4.3486278363   4.3474757134   2.72244  4.11736   -1.8058  -1.3327  -1.3365  -1.2154  -1.1662  -1.1043  -0.9578  -0.9100  -0.8721  -0.8544  -0.8477  -0.8291
   4.3639106703   4.3628568774   2.73136  4.11663   -1.8305  -1.3589  -1.3627  -1.2418  -1.1928  -1.1312  -0.9853  -0.9377  -0.8999  -0.8823  -0.8757  -0.8571
   4.3791935042   4.3782416354   2.74030  4.11582   -1.8555  -1.3856  -1.3895  -1.2688  -1.2200  -1.1587  -1.0134  -0.9661  -0.9284  -0.9109  -0.9043  -0.8858
   4.3944763382   4.3936301171   2.74927  4.11493   -1.8807  -1.4128  -1.4166  -1.2962  -1.2477  -1.1867  -1.0421  -0.9950  -0.9574  -0.9402  -0.9336  -0.9152
   4.4097591721   4.4090226855   2.75826  4.11395   -1.9062  -1.4405  -1.4443  -1.3241  -1.2759  -1.2154  -1.0715  -1.0247  -0.9873  -0.9702  -0.9636  -0.9452
   4.4250420061   4.4244192608   2.76728  4.11287   -1.9320  -1.4687  -1.4725  -1.3527  -1.3048  -1.2447  -1.1017  -1.0551  -1.0179  -1.0009  -0.9944  -0.9761
