source_id,phot_g_mean_mag,bp_rp,mg,parallax,parallax_error,ra,dec,pmra,pmdec,pmra_error,pmdec_error,radial_velocity,radial_velocity_error,e_bp_min_rp_val,a_g_val,l,b,ecl_lat,ecl_lon,cluster
3310814886318365568,15.114616,3.1087885,11.827321857419705,22.00599919190607,0.07690932377210596,66.13186164155279,13.92855165102382,113.05254978723303,-18.154503581654275,0.16008405784464322,0.09330704844077688,,,0.21,0.346,181.3150331936044,-24.00481232871142,-7.597569584315857,66.65831474689455,Hyades
3310820624394671488,10.362146,1.5782852,7.183796966036724,23.138229144148518,0.04531430296407873,65.97723182921048,14.052022219297244,115.59549003545874,-19.072415059110845,0.0859731847523524,0.056790645749028895,39.544895135983055,0.33829866827812105,0.2143,0.4605,181.10680513588468,-24.044636099894827,-7.451313202938105,66.52927018264123,Hyades
3311000119668435200,5.6299763,0.41945076,2.3275164573021776,21.852847596061153,0.14508500244648406,65.5151639208218,14.077106233421263,113.75622435648437,-21.598937527029292,0.2888611440844547,0.21110767816547174,,,0.411,0.851,180.77674463480307,-24.377666527235935,-7.352718957514291,66.0876330071859,Hyades
3310640648085373824,11.770251,2.0850487,8.389018002329056,21.074309101023143,0.05294255659835863,64.44920908980205,13.661707173013749,109.25310072146814,-16.849553947680292,0.10552770072308192,0.09081199268641969,38.04974232290917,0.3763523754181297,0.427,0.828,180.40975995873308,-25.44196822738845,-7.586519626795871,64.98795338386645,Hyades
3310569798304869888,11.270179,1.882843,7.9500027823881965,21.675284049144707,0.07422120090533496,64.69650096561314,13.366234498431917,116.32491504196427,-17.43746549091786,0.14339087444235096,0.1107392187255672,38.87558415142323,0.5130314117279184,0.1993,0.442,180.8316144596576,-25.44319490574064,-7.919014444934865,65.175585346169,Hyades
3311024789960504576,6.48186,0.55333567,3.0427341714728584,20.51987931160925,0.06770289008990016,65.39544210986372,14.409706546064516,104.13093777731896,-19.511894201901026,0.09860338345183833,0.07900909815704302,39.02481865137145,0.31175959084523025,0.2585,0.5222,180.41323892266766,-24.25783538968531,-7.005437796028397,66.02813819637385,Hyades
3310634944368705664,5.497301,0.38810778,2.2069213285787654,21.974755183345987,0.1787634098041285,64.99094772725788,14.035122317501056,115.38452777598374,-19.29941708148165,0.525144048263316,0.308802147115434,,,0.348,0.6995,180.459389054362,-24.79847338905878,-7.308733714044884,65.57509257402519,Hyades
3310857011357831936,14.491876,2.967929,11.23228082624771,22.28850994563577,0.07507287287406503,66.8508729356424,14.118574502525442,108.47625515480358,-18.05074720964101,0.17458499580932021,0.08879873809005401,,,0.1635,0.259,181.6269606332525,-23.340646036023966,-7.521650768068934,67.38362147608912,Hyades
3311102820926310784,14.314161,2.8825989,10.850552191702327,20.28981925143624,0.07632174988677534,65.39668022047789,14.69515656171164,106.59803333322833,-19.838524201769808,0.1514602733224181,0.11249023405274806,,,0.1887,0.322,180.17181895715203,-24.07626345452712,-6.7241869939816015,66.07728746558372,Hyades
3409827214070099840,14.7424,3.0818195,11.30158703033145,20.50394235471513,0.08080058217847963,72.14621507317207,18.72890758137352,86.80853841061904,-34.605058619750245,0.12424223924922505,0.071942224412964,,,,,181.0560562167816,-16.50342609353917,-3.6681279050130677,73.08513693175547,Hyades
3409867964719693824,14.275556,3.1336403,11.078222277584477,22.936826706183155,0.15192807903531227,71.56393402345275,18.77463351593992,97.94476979186227,-44.363476210036346,0.25850698975788355,0.13294900447322136,,,0.4983,0.835,180.66992297425418,-16.914924045852448,-3.5543179437017987,72.542625604054,Hyades
3409968703177094656,15.481022,3.2472916,12.07856762028359,20.86936081986071,0.1064559198731282,72.67913880127753,19.30404510583088,85.18946506829631,-40.23157066512803,0.16245039200191114,0.09683032270646053,,,0.3693,0.6103,180.89346876031934,-15.754934244192476,-3.1578402366507268,73.65557195355183,Hyades
3409875592581586944,17.69576,4.037451,14.251585470950207,20.47222041738819,0.20796357668364557,71.54063012197615,18.957607906262844,85.84666166866297,-37.52047748898996,0.28855538605171394,0.16530352393470682,,,,,180.5040064425599,-16.821353355229228,-3.370023394815887,72.54382539505563,Hyades
3409855590918757760,13.188044,2.7316465,9.497142992842825,18.273421828124302,0.0766895983980725,71.98696308281971,19.024555126598305,80.25830481551725,-34.99577407741877,0.12622151984266725,0.07120117939905142,,,,,180.71540450335615,-16.445093908094627,-3.3562238966158424,72.97165477893945,Hyades
3409959567782077184,15.093545,3.0990162,11.607539885380135,20.08163111183789,0.09126751536150783,72.36833438069606,19.277222298393085,82.45171544324938,-37.00506645577032,0.18409366555386444,0.09312469468784174,,,0.2413,0.4653,180.73217883900867,-16.00535293731604,-3.1493741746369466,73.36066907141591,Hyades
3409855590918086400,12.553482,2.2345276,8.896770109987152,18.563403761952436,0.04849584164318676,71.98633714738894,19.023760981656434,73.61280918436238,-30.871241473557216,0.07909211123337352,0.046266945714672054,45.07481945853144,1.904114791260194,0.1645,0.3007,180.71569091402696,-16.446045420034654,-3.3569390750406187,72.97096850949833,Hyades
3284773915487855488,5.6065335,0.48239326,2.736127367153834,26.663598920736327,0.07905921791670385,62.8351492715587,5.523081467158537,147.85221246785846,6.822214058541299,0.15697886594721958,0.08156201197899411,,,0.322,0.6765,186.58147885571387,-31.7233698621161,-15.304763991086345,61.89159811145449,Hyades
3239389683266590208,9.446108,1.1040668,5.863387802614929,19.206843055389427,0.03800915450147331,75.20400721514447,4.733154805312114,72.56718341392458,9.990153284876177,0.07087904350300805,0.043818674947589654,43.19296657672755,0.23179535362458342,0.023,0.054,195.07618350333746,-21.96604513220045,-17.912817184652827,74.48607561334894,Hyades
3392546632197477248,18.931358,3.8882828,15.603201733617272,21.595769291747683,0.4645005871676982,75.5563777015663,14.710117567243966,72.92983720921222,-25.27105631805433,0.7062339133376124,0.529596993497573,,,,,186.44354810002633,-16.20454670004148,-8.024916241922453,75.89868141921882,Hyades
