# Isochrone from from BaSTI-IAC database
# Scaled solar models & transformations  -  Johnson-Cousins
#========================================================================================================================================================================================================
#========================================================================================================================================================================================================
#  Np = 2100   [M/H] = 0.150   Z = 0.0208100   Y = 0.27419542   Age (Myr) = 1020.000
#========================================================================================================================================================================================================
#    M/Mo(ini)     M/Mo(fin)    log(L/Lo)  logTe        U       BX        B        V        R        I        J        H        K       L'        L        M
#========================================================================================================================================================================================================
   1.0775301303   1.0774225823   0.00183  3.76465    5.6337   5.4670   5.4850   4.8031   4.4361   4.0968   3.6730   3.3403   3.3034   3.2785   3.2770   3.3241
   1.0842717174   1.0841607433   0.01565  3.76630    5.5811   5.4228   5.4405   4.7656   4.4019   4.0652   3.6459   3.3168   3.2804   3.2559   3.2545   3.3002
   1.0910133045   1.0908989017   0.02941  3.76794    5.5287   5.3787   5.3962   4.7284   4.3679   4.0338   3.6189   3.2935   3.2576   3.2335   3.2321   3.2765
   1.0977548916   1.0976369904   0.04313  3.76957    5.4765   5.3347   5.3520   4.6913   4.3340   4.0025   3.5920   3.2703   3.2349   3.2113   3.2099   3.2528
   1.1044964787   1.1043742747   0.05698  3.77110    5.4247   5.2909   5.3079   4.6539   4.2997   3.9707   3.5643   3.2461   3.2112   3.1880   3.1866   3.2282
   1.1112380658   1.1111111863   0.07084  3.77258    5.3731   5.2471   5.2639   4.6165   4.2652   3.9387   3.5364   3.2216   3.1872   3.1643   3.1630   3.2033
   1.1179796529   1.1178480674   0.08463  3.77405    5.3217   5.2036   5.2202   4.5792   4.2310   3.9069   3.5086   3.1972   3.1633   3.1409   3.1395   3.1785
   1.1247212400   1.1245849183   0.09834  3.77550    5.2708   5.1603   5.1767   4.5422   4.1970   3.8753   3.4810   3.1730   3.1396   3.1175   3.1161   3.1539
   1.1314628271   1.1313217392   0.11197  3.77695    5.2209   5.1175   5.1337   4.5056   4.1633   3.8439   3.4536   3.1489   3.1159   3.0943   3.0929   3.1294
   1.1382044142   1.1380585304   0.12552  3.77840    5.1722   5.0753   5.0913   4.4693   4.1299   3.8129   3.4264   3.1249   3.0924   3.0711   3.0697   3.1050
   1.1449460013   1.1447952830   0.13900  3.77983    5.1249   5.0337   5.0495   4.4335   4.0969   3.7822   3.3994   3.1010   3.0689   3.0479   3.0465   3.0808
   1.1516875884   1.1515320029   0.15241  3.78125    5.0786   4.9926   5.0082   4.3981   4.0642   3.7517   3.3725   3.0772   3.0455   3.0247   3.0234   3.0566
   1.1584291755   1.1582686943   0.16574  3.78267    5.0332   4.9519   4.9673   4.3629   4.0318   3.7215   3.3459   3.0535   3.0222   3.0017   3.0003   3.0326
   1.1651707627   1.1650053573   0.17900  3.78407    4.9882   4.9114   4.9267   4.3280   3.9995   3.6915   3.3194   3.0299   2.9991   2.9787   2.9774   3.0088
   1.1719123498   1.1717419922   0.19218  3.78547    4.9433   4.8711   4.8862   4.2933   3.9674   3.6617   3.2931   3.0066   2.9761   2.9560   2.9547   2.9851
   1.1786539369   1.1784785993   0.20530  3.78686    4.8983   4.8309   4.8458   4.2587   3.9355   3.6320   3.2669   2.9834   2.9533   2.9334   2.9322   2.9616
   1.1853955240   1.1852151787   0.21834  3.78825    4.8533   4.7907   4.8055   4.2242   3.9036   3.6024   3.2409   2.9603   2.9306   2.9111   2.9098   2.9382
   1.1921371111   1.1919517308   0.23132  3.78962    4.8085   4.7508   4.7653   4.1898   3.8720   3.5729   3.2151   2.9375   2.9081   2.8889   2.8876   2.9150
   1.1988786982   1.1986882549   0.24422  3.79099    4.7639   4.7110   4.7254   4.1557   3.8405   3.5437   3.1894   2.9148   2.8858   2.8668   2.8656   2.8920
   1.2056202853   1.2054242793   0.25705  3.79236    4.7198   4.6715   4.6856   4.1218   3.8092   3.5147   3.1639   2.8923   2.8637   2.8450   2.8437   2.8692
   1.2123618724   1.2121601793   0.26981  3.79373    4.6762   4.6323   4.6462   4.0881   3.7781   3.4859   3.1386   2.8700   2.8417   2.8233   2.8220   2.8466
   1.2191034595   1.2188961268   0.28254  3.79510    4.6331   4.5933   4.6071   4.0545   3.7473   3.4572   3.1134   2.8477   2.8199   2.8016   2.8004   2.8241
   1.2258450466   1.2256318733   0.29523  3.79646    4.5906   4.5545   4.5681   4.0212   3.7165   3.4287   3.0883   2.8255   2.7981   2.7800   2.7787   2.8016
   1.2325866337   1.2323674241   0.30789  3.79783    4.5486   4.5159   4.5294   3.9879   3.6859   3.4004   3.0633   2.8034   2.7763   2.7584   2.7572   2.7792
   1.2393282208   1.2391027062   0.32047  3.79918    4.5073   4.4778   4.4910   3.9550   3.6556   3.3722   3.0385   2.7814   2.7546   2.7369   2.7357   2.7570
   1.2460698079   1.2458378707   0.33297  3.80052    4.4666   4.4399   4.4530   3.9223   3.6254   3.3443   3.0138   2.7595   2.7331   2.7156   2.7143   2.7349
   1.2528113950   1.2525729394   0.34538  3.80184    4.4266   4.4025   4.4155   3.8899   3.5955   3.3166   2.9893   2.7377   2.7116   2.6943   2.6930   2.7129
   1.2595529821   1.2593079266   0.35771  3.80315    4.3870   4.3653   4.3781   3.8577   3.5658   3.2890   2.9650   2.7160   2.6902   2.6731   2.6718   2.6911
   1.2662945692   1.2660428325   0.36997  3.80444    4.3476   4.3284   4.3410   3.8257   3.5363   3.2616   2.9408   2.6944   2.6689   2.6520   2.6507   2.6693
   1.2730361563   1.2727774905   0.38218  3.80573    4.3083   4.2915   4.3041   3.7938   3.5069   3.2344   2.9167   2.6730   2.6478   2.6311   2.6298   2.6477
   1.2797777434   1.2795120371   0.39434  3.80700    4.2689   4.2547   4.2671   3.7620   3.4776   3.2072   2.8926   2.6516   2.6267   2.6102   2.6089   2.6261
   1.2865193306   1.2862464724   0.40648  3.80827    4.2294   4.2179   4.2302   3.7302   3.4483   3.1800   2.8687   2.6304   2.6057   2.5894   2.5881   2.6046
   1.2932609177   1.2929807772   0.41858  3.80954    4.1901   4.1813   4.1933   3.6986   3.4191   3.1530   2.8448   2.6092   2.5849   2.5687   2.5674   2.5832
   1.3000025048   1.2997149620   0.43062  3.81079    4.1513   4.1448   4.1568   3.6671   3.3901   3.1261   2.8210   2.5880   2.5640   2.5481   2.5467   2.5619
   1.3067440919   1.3064474555   0.44209  3.81205    4.1143   4.1100   4.1218   3.6371   3.3625   3.1006   2.7987   2.5683   2.5447   2.5289   2.5275   2.5421
   1.3134856790   1.3131799943   0.45355  3.81331    4.0780   4.0754   4.0871   3.6072   3.3351   3.0753   2.7764   2.5486   2.5252   2.5096   2.5082   2.5223
   1.3202272661   1.3199124678   0.46503  3.81457    4.0424   4.0410   4.0525   3.5774   3.3077   3.0501   2.7541   2.5289   2.5057   2.4902   2.4888   2.5025
   1.3269688532   1.3266446006   0.47677  3.81589    4.0064   4.0059   4.0173   3.5470   3.2797   3.0244   2.7314   2.5089   2.4860   2.4706   2.4692   2.4825
   1.3337104403   1.3333764077   0.48802  3.81713    3.9724   3.9725   3.9837   3.5178   3.2529   2.9997   2.7096   2.4895   2.4668   2.4516   2.4502   2.4632
   1.3404520274   1.3401079976   0.49904  3.81833    3.9393   3.9398   3.9509   3.4894   3.2267   2.9755   2.6882   2.4705   2.4480   2.4329   2.4315   2.4441
   1.3471936145   1.3468395342   0.50999  3.81949    3.9065   3.9074   3.9184   3.4610   3.2006   2.9514   2.6668   2.4514   2.4291   2.4140   2.4126   2.4250
   1.3539352016   1.3535710444   0.52090  3.82063    3.8736   3.8751   3.8860   3.4328   3.1745   2.9273   2.6453   2.4322   2.4102   2.3953   2.3938   2.4059
   1.3606767887   1.3603024256   0.53177  3.82176    3.8408   3.8429   3.8537   3.4047   3.1486   2.9033   2.6240   2.4132   2.3913   2.3765   2.3751   2.3869
   1.3674183758   1.3670336313   0.54259  3.82288    3.8081   3.8109   3.8215   3.3767   3.1227   2.8794   2.6027   2.3942   2.3725   2.3579   2.3564   2.3678
   1.3741599629   1.3737645106   0.55338  3.82398    3.7755   3.7789   3.7894   3.3487   3.0969   2.8555   2.5815   2.3752   2.3538   2.3392   2.3378   2.3489
   1.3809015500   1.3804951919   0.56414  3.82509    3.7431   3.7470   3.7574   3.3208   3.0712   2.8317   2.5603   2.3563   2.3351   2.3206   2.3192   2.3300
   1.3876431371   1.3872256510   0.57487  3.82619    3.7110   3.7153   3.7256   3.2931   3.0455   2.8080   2.5392   2.3374   2.3164   2.3021   2.3006   2.3111
   1.3943847242   1.3939560639   0.58557  3.82728    3.6791   3.6837   3.6939   3.2654   3.0200   2.7844   2.5181   2.3186   2.2978   2.2835   2.2820   2.2922
   1.4011263113   1.4006866254   0.59614  3.82838    3.6478   3.6525   3.6626   3.2380   2.9948   2.7612   2.4975   2.3001   2.2795   2.2654   2.2638   2.2738
   1.4078678984   1.4074179315   0.60619  3.82956    3.6176   3.6224   3.6324   3.2120   2.9710   2.7395   2.4785   2.2835   2.2631   2.2491   2.2475   2.2572
   1.4146094856   1.4141489176   0.61619  3.83072    3.5878   3.5925   3.6024   3.1861   2.9474   2.7179   2.4596   2.2669   2.2467   2.2328   2.2312   2.2407
   1.4213510727   1.4208795972   0.62614  3.83186    3.5584   3.5629   3.5728   3.1603   2.9238   2.6965   2.4407   2.2503   2.2303   2.2164   2.2149   2.2242
   1.4280926598   1.4276101627   0.63604  3.83299    3.5295   3.5336   3.5434   3.1348   2.9005   2.6751   2.4219   2.2337   2.2139   2.2001   2.1985   2.2077
   1.4348342469   1.4343405973   0.64588  3.83410    3.5009   3.5046   3.5142   3.1094   2.8772   2.6538   2.4031   2.2171   2.1975   2.1838   2.1822   2.1912
   1.4415758340   1.4410708916   0.65568  3.83519    3.4727   3.4758   3.4853   3.0841   2.8541   2.6326   2.3843   2.2005   2.1810   2.1674   2.1658   2.1747
   1.4483174211   1.4478009604   0.66543  3.83626    3.4447   3.4472   3.4566   3.0590   2.8310   2.6115   2.3656   2.1839   2.1646   2.1511   2.1495   2.1583
   1.4550590082   1.4545308479   0.67513  3.83731    3.4169   3.4187   3.4281   3.0341   2.8081   2.5905   2.3469   2.1674   2.1481   2.1347   2.1331   2.1418
   1.4618005953   1.4612606049   0.68477  3.83834    3.3892   3.3905   3.3998   3.0092   2.7852   2.5695   2.3283   2.1508   2.1317   2.1184   2.1167   2.1253
   1.4685421824   1.4679902685   0.69437  3.83935    3.3616   3.3623   3.3716   2.9844   2.7625   2.5486   2.3097   2.1341   2.1152   2.1020   2.1004   2.1088
   1.4752837695   1.4747197357   0.70392  3.84034    3.3341   3.3343   3.3435   2.9598   2.7398   2.5277   2.2911   2.1175   2.0988   2.0856   2.0840   2.0923
   1.4820253566   1.4814487621   0.71343  3.84130    3.3068   3.3065   3.3156   2.9353   2.7172   2.5068   2.2725   2.1009   2.0823   2.0692   2.0676   2.0758
   1.4887669437   1.4881775631   0.72289  3.84225    3.2797   3.2789   3.2880   2.9109   2.6947   2.4861   2.2539   2.0842   2.0658   2.0528   2.0512   2.0592
   1.4955085308   1.4949062052   0.73231  3.84318    3.2530   3.2515   3.2605   2.8866   2.6723   2.4654   2.2354   2.0676   2.0493   2.0363   2.0347   2.0426
   1.5022501179   1.5016351354   0.74160  3.84416    3.2264   3.2243   3.2332   2.8626   2.6503   2.4452   2.2174   2.0516   2.0334   2.0206   2.0189   2.0267
   1.5089917050   1.5083647430   0.75068  3.84526    3.2003   3.1973   3.2062   2.8392   2.6290   2.4260   2.2006   2.0369   2.0190   2.0062   2.0045   2.0122
   1.5157332921   1.5150940566   0.75972  3.84633    3.1748   3.1708   3.1795   2.8159   2.6079   2.4068   2.1838   2.0222   2.0043   1.9916   1.9899   1.9976
   1.5224748792   1.5218231300   0.76872  3.84737    3.1497   3.1445   3.1532   2.7928   2.5868   2.3877   2.1669   2.0073   1.9895   1.9768   1.9752   1.9828
   1.5292164663   1.5285520501   0.77766  3.84837    3.1251   3.1186   3.1272   2.7699   2.5658   2.3686   2.1499   1.9922   1.9746   1.9619   1.9603   1.9678
   1.5359580535   1.5352807910   0.78657  3.84934    3.1007   3.0929   3.1014   2.7471   2.5449   2.3495   2.1329   1.9771   1.9595   1.9469   1.9452   1.9528
   1.5426996406   1.5420094043   0.79545  3.85029    3.0765   3.0674   3.0758   2.7243   2.5240   2.3304   2.1158   1.9618   1.9443   1.9317   1.9301   1.9376
   1.5494412277   1.5487378984   0.80431  3.85120    3.0524   3.0420   3.0503   2.7016   2.5032   2.3113   2.0986   1.9464   1.9290   1.9165   1.9148   1.9223
   1.5561828148   1.5554661770   0.81311  3.85208    3.0284   3.0168   3.0250   2.6791   2.4824   2.2922   2.0814   1.9309   1.9136   1.9011   1.8994   1.9069
   1.5629244019   1.5621940562   0.82185  3.85293    3.0046   2.9918   3.0000   2.6567   2.4617   2.2732   2.0641   1.9153   1.8981   1.8856   1.8840   1.8914
   1.5696659890   1.5689217258   0.83048  3.85371    2.9812   2.9672   2.9754   2.6346   2.4412   2.2542   2.0468   1.8996   1.8825   1.8700   1.8683   1.8757
   1.5764075761   1.5756490232   0.83913  3.85447    2.9578   2.9427   2.9508   2.6125   2.4206   2.2351   2.0294   1.8837   1.8666   1.8542   1.8525   1.8599
   1.5831491632   1.5823758494   0.84789  3.85527    2.9341   2.9178   2.9258   2.5900   2.3998   2.2158   2.0119   1.8677   1.8507   1.8383   1.8367   1.8440
   1.5898907503   1.5891027742   0.85658  3.85603    2.9106   2.8931   2.9011   2.5678   2.3791   2.1966   1.9943   1.8517   1.8348   1.8224   1.8208   1.8281
   1.5966323374   1.5958295533   0.86518  3.85674    2.8875   2.8689   2.8768   2.5458   2.3585   2.1775   1.9767   1.8355   1.8186   1.8063   1.8047   1.8119
   1.6033739245   1.6025562267   0.87371  3.85749    2.8646   2.8447   2.8526   2.5239   2.3382   2.1586   1.9595   1.8198   1.8030   1.7906   1.7890   1.7963
   1.6101155116   1.6092830705   0.88220  3.85829    2.8416   2.8205   2.8283   2.5022   2.3182   2.1401   1.9427   1.8045   1.7878   1.7755   1.7739   1.7811
   1.6168570987   1.6160097534   0.89069  3.85907    2.8187   2.7964   2.8041   2.4805   2.2981   2.1215   1.9258   1.7892   1.7726   1.7603   1.7586   1.7659
   1.6235986858   1.6227362333   0.89916  3.85983    2.7960   2.7724   2.7801   2.4588   2.2780   2.1029   1.9089   1.7737   1.7572   1.7449   1.7433   1.7505
   1.6303402729   1.6294624454   0.90762  3.86058    2.7735   2.7485   2.7561   2.4372   2.2579   2.0843   1.8918   1.7581   1.7417   1.7294   1.7277   1.7350
   1.6370818600   1.6361883317   0.91605  3.86130    2.7511   2.7248   2.7324   2.4157   2.2379   2.0657   1.8748   1.7424   1.7261   1.7138   1.7122   1.7194
   1.6438234471   1.6429138569   0.92442  3.86200    2.7289   2.7013   2.7089   2.3943   2.2180   2.0472   1.8577   1.7267   1.7104   1.6982   1.6965   1.7037
   1.6505650342   1.6496390886   0.93278  3.86267    2.7069   2.6780   2.6855   2.3730   2.1981   2.0287   1.8406   1.7109   1.6947   1.6824   1.6807   1.6879
   1.6573066214   1.6563640154   0.94115  3.86333    2.6849   2.6547   2.6621   2.3517   2.1782   2.0100   1.8233   1.6949   1.6787   1.6664   1.6647   1.6720
   1.6640482085   1.6630886855   0.94950  3.86395    2.6631   2.6315   2.6389   2.3305   2.1582   1.9913   1.8059   1.6787   1.6625   1.6502   1.6486   1.6558
   1.6707897956   1.6698131222   0.95781  3.86454    2.6414   2.6086   2.6160   2.3093   2.1383   1.9726   1.7884   1.6623   1.6462   1.6339   1.6323   1.6395
   1.6775313827   1.6765372231   0.96609  3.86509    2.6200   2.5859   2.5932   2.2883   2.1185   1.9539   1.7708   1.6458   1.6297   1.6174   1.6158   1.6230
   1.6842729698   1.6832611321   0.97433  3.86562    2.5987   2.5633   2.5706   2.2673   2.0986   1.9352   1.7532   1.6292   1.6131   1.6008   1.5992   1.6064
   1.6910145569   1.6899847853   0.98261  3.86614    2.5773   2.5406   2.5479   2.2463   2.0787   1.9164   1.7354   1.6124   1.5964   1.5840   1.5824   1.5896
   1.6977561440   1.6967083008   0.99093  3.86665    2.5558   2.5179   2.5251   2.2252   2.0586   1.8974   1.7175   1.5955   1.5795   1.5671   1.5655   1.5727
   1.7044977311   1.7034313226   0.99917  3.86715    2.5346   2.4954   2.5026   2.2042   2.0388   1.8786   1.6997   1.5788   1.5627   1.5504   1.5488   1.5559
   1.7112393182   1.7101539058   1.00743  3.86765    2.5133   2.4728   2.4800   2.1832   2.0189   1.8598   1.6819   1.5619   1.5459   1.5335   1.5320   1.5391
   1.7179809053   1.7168757934   1.01571  3.86812    2.4920   2.4503   2.4574   2.1622   1.9988   1.8407   1.6639   1.5448   1.5288   1.5164   1.5148   1.5220
   1.7247224924   1.7235975703   1.02398  3.86857    2.4708   2.4278   2.4349   2.1411   1.9788   1.8217   1.6457   1.5276   1.5116   1.4991   1.4976   1.5047
   1.7314640795   1.7303192162   1.03224  3.86899    2.4496   2.4054   2.4125   2.1202   1.9587   1.8025   1.6275   1.5102   1.4942   1.4817   1.4802   1.4873
   1.7382056666   1.7370400232   1.04049  3.86940    2.4286   2.3831   2.3901   2.0992   1.9387   1.7834   1.6091   1.4927   1.4767   1.4642   1.4627   1.4698
   1.7449472537   1.7437605012   1.04873  3.86977    2.4075   2.3609   2.3679   2.0782   1.9186   1.7641   1.5907   1.4750   1.4590   1.4465   1.4450   1.4521
   1.7516888408   1.7504808539   1.05695  3.87012    2.3866   2.3388   2.3458   2.0573   1.8985   1.7448   1.5721   1.4572   1.4412   1.4287   1.4271   1.4343
   1.7584304279   1.7572008147   1.06516  3.87045    2.3658   2.3167   2.3237   2.0365   1.8784   1.7255   1.5535   1.4392   1.4233   1.4107   1.4092   1.4163
   1.7651720150   1.7639203711   1.07335  3.87074    2.3450   2.2948   2.3018   2.0156   1.8583   1.7061   1.5347   1.4211   1.4051   1.3925   1.3910   1.3981
   1.7719136021   1.7706395495   1.08154  3.87101    2.3244   2.2731   2.2800   1.9949   1.8382   1.6866   1.5157   1.4028   1.3868   1.3741   1.3726   1.3797
   1.7786551892   1.7773578540   1.08971  3.87125    2.3038   2.2514   2.2583   1.9741   1.8181   1.6671   1.4967   1.3842   1.3682   1.3556   1.3540   1.3612
   1.7853967764   1.7840758807   1.09786  3.87146    2.2834   2.2299   2.2367   1.9534   1.7979   1.6474   1.4775   1.3656   1.3496   1.3369   1.3353   1.3424
   1.7921383635   1.7907937299   1.10600  3.87164    2.2631   2.2084   2.2153   1.9327   1.7777   1.6278   1.4582   1.3467   1.3306   1.3179   1.3164   1.3235
   1.7988799506   1.7975113312   1.11414  3.87179    2.2428   2.1871   2.1939   1.9121   1.7575   1.6080   1.4387   1.3276   1.3115   1.2988   1.2972   1.3043
   1.8056215377   1.8042283589   1.12222  3.87194    2.2227   2.1659   2.1727   1.8916   1.7375   1.5883   1.4194   1.3086   1.2926   1.2797   1.2782   1.2853
   1.8123631248   1.8109446402   1.13027  3.87207    2.2026   2.1448   2.1516   1.8711   1.7174   1.5687   1.4000   1.2896   1.2735   1.2607   1.2591   1.2662
   1.8191047119   1.8176603799   1.13832  3.87215    2.1828   2.1239   2.1307   1.8507   1.6974   1.5489   1.3804   1.2703   1.2542   1.2413   1.2397   1.2468
   1.8258462990   1.8243754595   1.14634  3.87222    2.1630   2.1031   2.1099   1.8304   1.6773   1.5291   1.3607   1.2509   1.2347   1.2217   1.2202   1.2272
   1.8325878861   1.8310905880   1.15436  3.87224    2.1433   2.0825   2.0892   1.8101   1.6572   1.5092   1.3408   1.2311   1.2149   1.2019   1.2003   1.2074
   1.8393294732   1.8378051097   1.16237  3.87222    2.1237   2.0619   2.0687   1.7898   1.6370   1.4891   1.3207   1.2111   1.1949   1.1818   1.1802   1.1873
   1.8460710603   1.8445187441   1.17036  3.87217    2.1043   2.0416   2.0483   1.7695   1.6168   1.4690   1.3005   1.1909   1.1746   1.1615   1.1599   1.1669
   1.8528126474   1.8512319253   1.17834  3.87208    2.0850   2.0213   2.0281   1.7493   1.5966   1.4488   1.2801   1.1704   1.1541   1.1409   1.1393   1.1463
   1.8595542345   1.8579442102   1.18630  3.87196    2.0658   2.0012   2.0080   1.7291   1.5763   1.4284   1.2594   1.1497   1.1333   1.1201   1.1185   1.1255
   1.8662958216   1.8646561774   1.19426  3.87179    2.0467   1.9813   1.9880   1.7090   1.5561   1.4080   1.2386   1.1288   1.1123   1.0990   1.0974   1.1044
   1.8730374087   1.8713677359   1.20220  3.87159    2.0277   1.9615   1.9682   1.6889   1.5357   1.3875   1.2176   1.1076   1.0910   1.0776   1.0760   1.0830
   1.8797789958   1.8780785255   1.21012  3.87134    2.0090   1.9419   1.9486   1.6689   1.5154   1.3668   1.1964   1.0860   1.0693   1.0559   1.0543   1.0612
   1.8865205829   1.8847885870   1.21802  3.87104    1.9903   1.9225   1.9293   1.6490   1.4950   1.3460   1.1750   1.0642   1.0474   1.0339   1.0323   1.0392
   1.8932621700   1.8914975848   1.22589  3.87069    1.9719   1.9033   1.9101   1.6291   1.4746   1.3251   1.1533   1.0420   1.0252   1.0117   1.0100   1.0169
   1.9000037571   1.8982064724   1.23376  3.87030    1.9536   1.8842   1.8910   1.6092   1.4542   1.3041   1.1315   1.0196   1.0027   0.9891   0.9874   0.9943
   1.9067453443   1.9049141671   1.24161  3.86987    1.9354   1.8653   1.8722   1.5894   1.4337   1.2829   1.1094   0.9969   0.9799   0.9662   0.9645   0.9713
   1.9134869314   1.9116211486   1.24944  3.86938    1.9174   1.8466   1.8535   1.5697   1.4132   1.2616   1.0871   0.9738   0.9567   0.9429   0.9412   0.9480
   1.9202285185   1.9183273452   1.25723  3.86883    1.8997   1.8282   1.8352   1.5500   1.3926   1.2402   1.0645   0.9504   0.9331   0.9193   0.9176   0.9243
   1.9269701056   1.9250325008   1.26501  3.86823    1.8821   1.8100   1.8170   1.5304   1.3720   1.2186   1.0416   0.9267   0.9093   0.8953   0.8936   0.9003
   1.9337116927   1.9317371431   1.27275  3.86755    1.8647   1.7921   1.7991   1.5109   1.3514   1.1969   1.0185   0.9025   0.8850   0.8709   0.8692   0.8759
   1.9404532798   1.9384405326   1.28047  3.86682    1.8475   1.7744   1.7814   1.4915   1.3307   1.1750   0.9951   0.8779   0.8603   0.8462   0.8444   0.8510
   1.9471948669   1.9451433037   1.28816  3.86603    1.8305   1.7569   1.7640   1.4721   1.3100   1.1529   0.9714   0.8530   0.8352   0.8210   0.8192   0.8258
   1.9539364540   1.9518455023   1.29583  3.86517    1.8138   1.7397   1.7469   1.4528   1.2892   1.1307   0.9474   0.8276   0.8097   0.7954   0.7935   0.8001
   1.9606780411   1.9585466284   1.30343  3.86423    1.7975   1.7230   1.7302   1.4337   1.2685   1.1084   0.9231   0.8019   0.7838   0.7693   0.7675   0.7740
   1.9674196282   1.9652467218   1.31099  3.86320    1.7815   1.7066   1.7139   1.4148   1.2477   1.0858   0.8984   0.7756   0.7573   0.7427   0.7408   0.7473
   1.9741612153   1.9719455465   1.31852  3.86209    1.7659   1.6907   1.6980   1.3960   1.2269   1.0631   0.8734   0.7487   0.7302   0.7155   0.7137   0.7201
   1.9809028024   1.9786438148   1.32600  3.86089    1.7507   1.6752   1.6826   1.3773   1.2061   1.0402   0.8480   0.7214   0.7026   0.6878   0.6859   0.6923
   1.9876443895   1.9853403937   1.33345  3.85961    1.7360   1.6602   1.6676   1.3589   1.1853   1.0172   0.8223   0.6935   0.6745   0.6595   0.6577   0.6640
   1.9943859766   1.9920364091   1.34084  3.85823    1.7219   1.6457   1.6533   1.3407   1.1645   0.9940   0.7961   0.6650   0.6457   0.6306   0.6287   0.6351
   2.0011275637   1.9987324273   1.34816  3.85676    1.7083   1.6319   1.6395   1.3227   1.1439   0.9707   0.7697   0.6360   0.6164   0.6012   0.5993   0.6056
   2.0078691508   2.0054315002   1.35538  3.85524    1.6954   1.6186   1.6263   1.3051   1.1234   0.9476   0.7433   0.6069   0.5870   0.5716   0.5697   0.5760
